subject_id,q6newyork,q6a1,q6a2,q6a3_1,q6a3_2,q6a3_3,q6a3_4,q6a3_5,q6a3_6,q6a3_7,q6a3_8,q6a4_1,q6a4_2,q6a4_3,q6a4_4,q6a4_5,q6a4_6,q6a4_7,q6a4_8,q6a4_9,q6a4_10,q6a4_11,q6a5,q6a6,q6a7,q6a7x,q6a14,q6a8,q6a9,q6a10,q6a11,q6a12,q6b1,q6b1_other,q6b1_otherx,q6b1_a1,q6b1_a2,q6b1_a3,q6b1_a4,q6b1_a5,q6b1_a6,q6b1_a7,q6b1_a8,q6b1_a9,q6b1_a10,q6b1_a11,q6b1_a12,q6b1_a13,q6b1_a14,q6b1_a15,q6b1a15_other,q6b1a15_otherx,q6b1_b,q6b2,q6b3,q6b4,q6b5_1,q6b5_2,q6b5_3,q6b5_4,q6b5_5,q6b5_6,q6b5_7,q6b5_8,q6b5_9,q6b5_10,q6b5_11,q6b6,q6b7,q6b7x,q6b8,q6b8x,q6b9,q6b9x,q6b10_1,q6b10_1x,q6b10_2,q6b10_2x,q6b11,q6b12,q6b13,q6b14,q6b15,q6b16,q6b16_weeklyx,q6b16_monthlyx,q6b16_yearlyx,q6b16_hourlyx,q6b17_1,q6b17_2,q6b17_3,q6b17_4,q6b17_5,q6b18_1,q6b18_2,q6b18_3,q6b18_4,q6b18_5,q6b18_6,q6b18_7,q6b18_7x,q6b19,q6b19x,q6b20,q6c1,q6c2a,q6c2ax,q6c2b,q6c2bx,q6c2c,q6c2cx,q6c2d,q6c2dx,q6c2e,q6c3_1,q6c3_2,q6c3_3,q6c3_4,q6c3_5,q6c3_6,q6c3_7,q6c3_8,q6c3_9,q6c3_11,q6c3_10,q6c3_10_other,q6c3_10_otherx,q6c4_1,q6c4_2,q6c4_3,q6c4_4,q6c4_5,q6c4_6,q6c4_7,q6c4_8,q6c4_9,q6c4_10,q6c4_11,q6c4_12,q6c4_13,q6c4_13_other,q6c4_13_otherx,q6d1,q6d2_1,q6d2_2,q6d2_3,q6d2_4,q6d2_5,q6d2_6,q6d2_7,q6d2_8,q6d2_9,q6d2_9_other,q6d2_9_otherx,q6e1,q6e1x,q6e2,q6e2x,q6e3_1,q6e3_2,q6e3_3,q6e3_4,q6e3_5,q6e3_6,q6e3_7,q6e3_8,q6e3_9,q6e3_10,q6e3_11,q6weight_p,q6weight_pu
462,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,,,1,3,0,0,0,3,9,1,just switched jobs - from part-time to work full-time - began today,,,,,,,,,,,,,,,,,,,1,,2,1,1,1,1,1,1,1,1,0,0,0,1,1,30,1,part-time social worker in a pediatric intensive care unit of a NYC hospital,1,"medical, health care",1,September,1,2013,1,4,0,1,1,4,,,,32,1,1,0,0,0,0,1,0,0,1,0,0,,1,25,1,1,1,3,1,3,1,2,1,5,0,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.47345,1541
463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,1,1,MY MOM IS VERY SICK,3,2,0,1,0,2,2,,,,,,,,,,,,,,,,,,,,,,,0,97,97,97,97,97,97,97,97,97,97,97,97,1,1,1,PATIENT SERVICE REF,1,HEALTH FIELD,1,April,1,2009,0,4,1,1,3,97,,,,,97,97,97,97,97,0,0,0,0,1,0,0,,1,40,2,1,1,10,1,5,1,5,1,5,1,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,1,20,1,50,6,6,4,6,3,6,6,6,6,0,4,2065.9484,6197
466,1,3,0,0,0,0,0,1,0,,,0,0,0,0,0,1,0,0,0,0,0,,1,1,Family member was hospitalized ,2,2,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,1,0,0,2,1,40,1,Sales,1,Education ,1,March,1,2013,0,3,1,1,3,4,,,,25,1,1,1,0,0,1,0,0,0,0,0,0,,1,50,3,1,1,10,1,2,1,0,1,4,0,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,1,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,3,0,0,0,3,8,,,,,,,,,,,,,,,,,,,,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,62,1,95,3,4,2,5,5,4,5,6,0,0,5,1900.592517,5701
469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,1,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,4,3,0,1,0,3,5,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,social security,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,40,1,90,6,98,98,0,6,98,98,98,4,6,3,4732.978769,14197
473,1,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,,0,,,3,2,0,0,1,3,2,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,0,0,0,1,1,20,1,usher,1,entertainment,1,September,1,2004,0,2,1,2,2,4,,,,10,0,0,0,0,1,0,0,0,0,1,0,0,,1,45,3,1,1,2,1,2,1,0,1,4,0,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1762.573695,2644
474,1,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,,1,1,health is getting poorer needs cane to walk now,5,3,0,0,0,2,5,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,1,0,1,5,1,4,1,0,0,1,0,1,0,0,0,0,0,0,,,1,0,0,0,1,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,7164.31033,7163
475,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,,0,,,4,3,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,1,1,45,1,managment,1,business,98,,98,,0,4,0,2,3,2,,2060,,,1,1,1,1,0,1,1,0,0,1,0,0,,1,90,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,17828.09788,26738
476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,1,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,,1,1,Got sick with c difficile,3,3,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,1,1,35,1,Administrative Assistant,1,Education,1,March,1,1996,1,4,0,1,1,3,,,45000,,1,1,1,1,0,0,0,0,0,1,0,0,,1,30,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1388.522686,4165
479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,1,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,4,3,0,0,0,2,8,,,,,,,,,,,,,,,,,,,,1,0,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,her current age ,1,80,6,6,6,6,99,6,6,6,0,6,6,4439.938808,13318
481,1,3,0,0,0,0,0,0,0,,,0,0,0,1,1,0,1,0,0,1,0,0,0,,,2,2,0,0,0,2,3,,,,,,,,,,,,,,,,,,,,3,1,,1,0,1,1,1,1,1,0,0,0,0,0,0,97,,1,underwriter ,1,merchant loans ,1,February,1,2014,0,4,1,1,3,4,,,,10,0,0,0,0,1,0,0,0,0,1,0,0,,1,90,5,1,1,25,1,25,1,5,1,3,0,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3405.797782,3405
482,1,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,3,0,0,0,3,8,,,,,,,,,,,,,,,,,,,,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,younger,1,90,5,6,5,6,6,6,6,6,0,6,6,13990.57456,20983
483,1,1,0,0,0,0,0,0,0,,,0,97,0,0,97,0,0,0,0,0,0,,1,97,,1,3,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,97,1,1,1,1,1,1,1,1,1,0,0,97,1,45,97,,97,,97,,97,,0,4,0,1,1,97,,,,,97,97,97,97,97,0,0,0,0,1,0,0,,1,45,4,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97,97,97,97,97,97,97,97,97,,,,,,,,,,,,,,,,,,8770.195991,13154
484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,1,1,0,0,0,0,0,1,1,,,1,1,1,0,1,0,0,1,1,0,1,,1,1,health issues,5,2,0,0,1,2,5,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,1,hipnotherapist certification,1,75,1,60,5,3,1,6,6,4,2,2,5,3,6,1590.216858,2385
486,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,,0,,,3,2,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,1,0,0,0,3,1,42,1,Psychologist (completing training),1,healthcare,1,August,97,,0,3,1,1,3,3,,,27030,,1,1,1,0,0,0,0,0,0,1,0,0,,1,75,2,1,1,10,1,10,1,2,1,4,0,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,5325.39289,7987
487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,1,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,,0,,,1,3,0,0,0,3,8,,,,,,,,,,,,,,,,,,,,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,41,1,108,2,6,1,1,3,6,6,5,1,3,5,5067.024323,15199
489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,1,1,"moving, job changes",2,3,0,0,0,3,6,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,2,1,,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,RN-Performance Improvement,1,Healthcare,1,April,1,2004,0,4,0,2,3,3,,,30000,,1,1,1,1,0,0,0,0,0,0,0,1,Work From Home,1,0,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,1,0,0,1,1,additional certifications,,,,,,,,,,,,,,,,9121.577242,13680
491,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,4,2,0,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,35,1,geek squad agent,1,best buy,1,May,1,2011,0,3,1,1,1,4,,,,11,0,0,0,0,1,1,0,0,0,0,0,0,,1,20,2,1,1,15,1,20,1,2,1,20,0,,,,,,,,,,,,,,1,0,1,0,1,1,1,1,1,0,0,0,0,,,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,12653.39221,12652
492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,,1,3,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0,0,0,1,1,55,1,physician ,1,medicine ,1,July,1,1998,0,3,0,1,3,3,,,350000,,0,1,1,1,0,0,0,0,0,1,0,0,,1,30,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,968.7987817,1453
494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,1,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,4,3,0,0,0,3,8,,,,,,,,,,,,,,,,,,,,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,55,1,90,4,6,6,0,3,6,6,6,0,3,3,2726.705174,8179
497,1,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,2,0,1,0,2,2,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,0,97,,1,outreach worker,1,non profit,1,January,1,2010,0,3,1,1,1,3,,,39000,,0,0,1,0,0,0,0,0,0,1,1,0,,1,40,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3832.85602,11497
498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,1,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,2,0,0,0,2,8,,,,,,,,,,,,,,,,,,,,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,55,1,100,5,6,5,5,5,6,6,6,0,5,6,2460.668895,7381
503,1,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,3,0,0,0,3,9,1,work study,,,,,,,,,,,,,,,,,,,1,,2,1,1,1,1,1,1,1,1,1,1,0,1,1,9,1,office assitant,1,education,1,June,1,2014,0,4,1,2,1,3,,,2000,,0,0,0,0,1,0,1,0,0,0,0,0,,1,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,13780.21254,13778
504,1,3,0,0,0,0,0,0,0,,,0,0,0,1,0,0,1,0,0,0,0,,1,97,,4,1,0,1,1,1,5,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,97,,97,,6,1,2,6,2,3,2,4,4,4,4,4046.551828,6069
505,1,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,3,0,0,1,3,2,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0,0,0,1,1,15,1,Massage Therapist,1,Health/fitness,1,February,1,2002,0,4,1,1,1,3,,,10000,,0,0,0,1,0,0,0,1,0,1,0,0,,1,60,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4191.571604,12573
507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,1,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,3,0,0,0,3,8,,,,,,,,,,,,,,,,,,,,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,45,1,97,3,6,3,6,5,5,4,5,0,0,5,3710.83938,11131
510,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,5,3,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,1,1,1,1,1,1,1,1,1,40,1,Telecommunicator,1,Telemarketing Industries ,1,April,1,2014,0,4,1,1,2,1,460,,,,1,1,1,1,0,1,0,0,0,0,0,0,,1,15,2,1,1,10,1,10,1,8,1,12,1,0,0,0,0,1,0,1,0,0,0,0,,,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,7523.692672,11284
511,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,,,4,2,0,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,1,1,40,1,home health aid,1,home health care agency - privatw,1,June,1,2011,1,4,0,1,1,1,1700,,,,1,1,0,0,0,0,0,0,0,1,0,0,,1,55,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2631.358838,3946
512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,1,3,0,0,0,0,0,1,0,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,1,3,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,1,1,40,1,real estate,1,investment firm,1,March,1,2013,0,4,1,2,1,1,460,,,,1,1,0,0,0,0,0,0,0,1,0,0,,1,50,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1416.859884,1417
515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,1,3,0,1,0,0,1,1,0,,,1,0,1,0,0,0,0,0,0,0,0,,0,,,2,3,0,1,0,3,4,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,2,1,,1,0,1,1,0,0,0,0,0,0,0,0,1,1,30,1,Telephone Operator,1,Market Research,1,February,1,2014,0,4,1,1,3,4,,,,8.5,0,1,0,0,0,0,0,0,0,1,0,0,,1,40,1,1,1,5,1,1,1,5,1,6,0,,,,,,,,,,,,,,1,0,0,0,0,1,1,0,1,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,17828.09788,17826
518,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,2,0,0,0,2,4,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97,,97,,97,,97,,97,,,,,,,,,,,,,,97,97,97,97,97,97,97,97,97,97,97,97,97,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,800.4424896,2401
519,1,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,3,0,0,0,3,8,,,,,,,,,,,,,,,,,,,,1,1,,1,0,1,1,0,1,0,1,0,0,0,0,1,1,2,1,Test Proctor,1,NYS First responder testing,1,July,1,2014,0,2,1,2,3,4,,,,50,0,0,0,0,1,1,0,0,0,0,0,0,,1,15,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1069.479178,1604
